restraunt_name,location,contact,dining_ratings,delivery_ratings,menu_name,menu_description,menu_price,menu_rating
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Paneer Paratha,N/A,80.0,-1
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Cheese Paratha,N/A,90.0,-1
MuscleHolics,"Phagwara Locality, Phagwara",9854800025,-1,4.4,Grilled Paneer Salad [Mini],Paneer [50 g] and veggies [150 g] with low fat sauce.,220.0,-1
MuscleHolics,"Phagwara Locality, Phagwara",9854800025,-1,4.4,Grilled Chicken Breast,N/A,320.0,-1
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Omelette Grilled Sandwich,"Toasted sandwiches made with soft omelette, mozzarella cheese, hot sauces and a few ...",130.0,-1
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Omelette Mushroom Grilled Sandwich,"Toasted sandwiches made with soft omelette, juicy mushroom, mozzarella cheese hot sauces and ...",289.0,-1
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Chicken Grilled Sandwich,"Toasted sandwiches made with chicken, mozzarella cheese, sauces and a few spices.",150.0,4.2
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Salami Grilled Sandwich,"Toasted sandwiches made with chicken salami, mozzarella cheese, sauces and a few spiecs.",160.0,-1
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Seekh Kebab Grilled Sandwich,"Toasted sandwiches made with chicken seekh kebab, mozzarella cheese, sauces and a few ...",170.0,-1
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Zaika Hut Special Chicken Grilled Sandwich,Toasted sandwiches made with zaika hut spl. Chicken merination sauces and a few ...,200.0,-1
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Chicken Corn Sandwich,"Toasted sandwiches made with chicken, gold corn, mozzarella cheese, sauces and a few ...",289.0,-1
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Chilli Chicken Grilled Sandwich,"Toasted sandwiches made with spicy chicken breast, mozzarella cheese, sauces and a few ...",180.0,-1
Punjab Fast Food,"Phagwara Locality, Phagwara",7009409327,-1,4.4,Chicken Burger,N/A,145.0,-1
Punjab Fast Food,"Phagwara Locality, Phagwara",7009409327,-1,4.4,Brown Bread Veg Grilled Sandwich,N/A,110.0,4.0
Punjab Fast Food,"Phagwara Locality, Phagwara",7009409327,-1,4.4,Brown Bread Paneer Sandwich,N/A,130.0,-1
Punjab Fast Food,"Phagwara Locality, Phagwara",7009409327,-1,4.4,Brown Bread Chicken Sandwich,N/A,200.0,-1
Punjab Fast Food,"Phagwara Locality, Phagwara",7009409327,-1,4.4,Brown Bread Fully Loaded Chicken Sandwich,N/A,270.0,-1
Punjab Fast Food,"Phagwara Locality, Phagwara",7009409327,-1,4.4,Chicken Roll Fully Loaded,N/A,150.0,-1
Punjab Fast Food,"Phagwara Locality, Phagwara",7009409327,-1,4.4,Veg Roll,Fully loaded,90.0,-1
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Palak Paratha,N/A,50.0,-1
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Methi Paratha,N/A,50.0,-1
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Mix Veg Paratha,N/A,60.0,-1
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Plain Paratha,N/A,20.0,3.7
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Chapati,N/A,10.0,-1
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Paratha,Chapati.,40.0,-1
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Ajwaini Paratha,N/A,35.0,-1
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Butter Tawa Chapati,N/A,12.0,-1
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Paneer Bhurji,N/A,180.0,-1
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Aloo Paratha Combo,2 Aloo Paratha+Dahi+Butter+Coke Soft Beverage [250 ml],139.0,-1
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Chicken Omelette Jumbo Grilled Sandwich,"Toasted sandwiches made with chicken breast, soft juicy omelette mozzarella cheese, sauces and ...",260.0,-1
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Marine Pasta Grilled Sandwich,N/A,149.0,-1
Punjab Fast Food,"Phagwara Locality, Phagwara",7009409327,-1,4.4,Paneer Roll,Fully loaded,130.0,-1
Punjab Fast Food,"Phagwara Locality, Phagwara",7009409327,-1,4.4,Chicken Kathi Roll,N/A,200.0,-1
Punjab Fast Food,"Phagwara Locality, Phagwara",7009409327,-1,4.4,Paneer Kathi Roll,N/A,175.0,-1
Punjab Fast Food,"Phagwara Locality, Phagwara",7009409327,-1,4.4,Veg Steamed Atta Momos [12 Pieces],N/A,90.0,-1
Punjab Fast Food,"Phagwara Locality, Phagwara",7009409327,-1,4.4,Veg Fried Atta Momos [12 Pieces],N/A,100.0,-1
Punjab Fast Food,"Phagwara Locality, Phagwara",7009409327,-1,4.4,Paneer Steamed Atta Momos [10 Pieces],N/A,100.0,4.3
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Paneer Paratha Combo,2 Paneer Paratha+Butter+Dahi+Salad+Coke Soft Beverage [250 ml] [Subject to Availability,159.0,-1
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Kashmiri Pulao,N/A,110.0,-1
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Veg Pulao,N/A,70.0,-1
Xero Degrees,"Phagwara Locality, Phagwara",8815400090,3.8,4.0,Tandoori Fries,Packed in slider fries box,209.0,-1
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Marine Potato Tikka Sandwich,N/A,80.0,-1
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Marine Corn Sandwich,N/A,100.0,-1
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Marine Paneer Korma Sandwich,N/A,100.0,-1
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Marine Paneer Makhani Sandwich,N/A,130.0,-1
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Marine Chilli Garlic Mushroom Sandwich,N/A,110.0,-1
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Marine Chilli Paneer Sandwich,N/A,110.0,-1
Punjab Fast Food,"Phagwara Locality, Phagwara",7009409327,-1,4.4,Paneer Fried Atta Momos [10 Pieces],N/A,110.0,-1
Punjab Fast Food,"Phagwara Locality, Phagwara",7009409327,-1,4.4,Veg Fried Momos [12 Pieces],N/A,90.0,4.2
Punjab Fast Food,"Phagwara Locality, Phagwara",7009409327,-1,4.4,Veg Steamed Momos [12 Pieces],N/A,80.0,-1
Punjab Fast Food,"Phagwara Locality, Phagwara",7009409327,-1,4.4,Paneer Steamed Momos [10 Pieces],N/A,90.0,-1
Punjab Fast Food,"Phagwara Locality, Phagwara",7009409327,-1,4.4,Paneer Fried Momos [10 Pieces],N/A,100.0,-1
Punjab Fast Food,"Phagwara Locality, Phagwara",7009409327,-1,4.4,Chicken Steamed Atta Momos [10 Pieces],N/A,140.0,-1
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Jeera Rice,N/A,60.0,-1
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Plain Basmati Rice,N/A,50.0,-1
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Paneer Bhurji,N/A,180.0,-1
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Hyderabadi Veg Biryani,N/A,110.0,-1
Xero Degrees,"Phagwara Locality, Phagwara",8815400090,3.8,4.0,Classic Fries,Packed in slider fries box.,179.0,-1
Xero Degrees,"Phagwara Locality, Phagwara",8815400090,3.8,4.0,Cheesy Fries,Packed in slider fries box,189.0,-1
Xero Degrees,"Phagwara Locality, Phagwara",8815400090,3.8,4.0,Pizza Fries,Packed in slider fries box,209.0,-1
Xero Degrees,"Phagwara Locality, Phagwara",8815400090,3.8,4.0,Mushroom Fries,Packed in slider fries box,209.0,-1
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Marine Chilli Paneer Mushroom Sandwich,N/A,120.0,3.0
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Veg Spring Roll,N/A,100.0,-1
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Cheesy Corn Rolls,N/A,375.0,-1
Punjab Fast Food,"Phagwara Locality, Phagwara",7009409327,-1,4.4,Chicken Steamed Momos [10 Pieces],N/A,140.0,-1
Punjab Fast Food,"Phagwara Locality, Phagwara",7009409327,-1,4.4,Chicken Protein Salad [Half],"Chicken slice, lettuce, cucumber, green capsicum, beans, onion, lemon slice.",190.0,-1
Punjab Fast Food,"Phagwara Locality, Phagwara",7009409327,-1,4.4,Chicken Protein Salad [Full],"Chicken slice, lettuce, cucumber, green capsicum, beans, onion, lemon slice.",330.0,-1
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Veg Biryani,N/A,90.0,-1
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Aloo Poori,2 Poori+Aloo di Sabzi,60.0,3.9
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Tea,N/A,25.0,4.0
Xero Degrees,"Phagwara Locality, Phagwara",8815400090,3.8,4.0,Peri Peri Cheesy Fries,Packed in slider fries box,229.0,-1
Xero Degrees,"Phagwara Locality, Phagwara",8815400090,3.8,4.0,Paneer Popcorn Makhni Fries,N/A,239.0,-1
Xero Degrees,"Phagwara Locality, Phagwara",8815400090,3.8,4.0,Chilly X Fries,N/A,239.0,-1
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Mixed Veg Wrap,N/A,80.0,-1
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Crispy Potato Wrap,N/A,117.0,-1
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Pasta Wrap,N/A,239.0,-1
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Mushroom Wrap,N/A,239.0,-1
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Paneer Wrap,N/A,100.0,4.5
Punjab Fast Food,"Phagwara Locality, Phagwara",7009409327,-1,4.4,Single Egg Omelette,N/A,30.0,-1
Punjab Fast Food,"Phagwara Locality, Phagwara",7009409327,-1,4.4,Double Egg Omelette,N/A,50.0,-1
Punjab Fast Food,"Phagwara Locality, Phagwara",7009409327,-1,4.4,Boneless Chicken 65 [Half],N/A,350.0,-1
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Coffee,N/A,49.0,-1
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Cold Coffee,N/A,59.0,-1
Xero Degrees,"Phagwara Locality, Phagwara",8815400090,3.8,4.0,Chicken & Cheese Fries,N/A,249.0,-1
Xero Degrees,"Phagwara Locality, Phagwara",8815400090,3.8,4.0,Peri Peri Chicken Cheesy Fries,Packed in slider fries box,259.0,-1
Xero Degrees,"Phagwara Locality, Phagwara",8815400090,3.8,4.0,Butter Chicken Cheesy Fries,N/A,259.0,-1
Vijay kumar Purian Wale,"Phagwara Locality, Phagwara",7986521682,-1,4.2,Puri Chana [2 pc],Puri is a deep-fried bread made from unleavened whole-wheat flour and can be ...,70.0,4.2
Agra Chat Bhandar,"Phagwara Locality, Phagwara",9649000090,-1,4.2,Dahi wale Golgappe [5 Pieces],N/A,75.0,4.3
New Kulcha Land,"Phagwara Locality, Phagwara",8306500005,-1,4.5,Onion Kulcha,Onion Kulcha is a whole wheat flatbread which is stuffed with spices and ...,85.0,4.3
Maharaja Amritsari kulcha king,"Phagwara Locality, Phagwara",9463763163,3.7,4.3,Amritsari Mixed Kulcha,Cripsy Amritsari mix veg kulcha. Served with butter.,89.0,4.4
Saini Vaishno Dhaba,"Phagwara Locality, Phagwara",9041503003,3.5,4.4,Sarso ka Saag,N/A,98.0,4.4
JK Fast Food,"Phagwara Locality, Phagwara",9888517464,-1,4.4,Veg Noodles,N/A,120.0,-1
Baker's Spoon,"Phagwara Locality, Phagwara",8866000005,-1,4.1,Chocolate Cake,Chocolate cake is a cake flavored with melted chocolate and  cocoa powder.,460.0,4.0
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Zaika Hut Special Veg Wrap,N/A,120.0,-1
Punjab Fast Food,"Phagwara Locality, Phagwara",7009409327,-1,4.4,Chilli Chicken [Half],N/A,350.0,-1
Punjab Fast Food,"Phagwara Locality, Phagwara",7009409327,-1,4.4,Full Chilli Chicken,N/A,600.0,-1
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Green Tea,N/A,49.0,-1
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Veg Maggi,N/A,50.0,-1
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Special Maggi,N/A,60.0,-1
Xero Degrees,"Phagwara Locality, Phagwara",8815400090,3.8,4.0,Chicken Pizza Fries,Packed in slider fries box,259.0,-1
Xero Degrees,"Phagwara Locality, Phagwara",8815400090,3.8,4.0,Chicken Tandoori Fries,Packed in slider fries box,269.0,-1
Vijay kumar Purian Wale,"Phagwara Locality, Phagwara",7986521682,-1,4.2,Bhatura Chana [2 pc],"It is a combination of chana masala and bhatura, a fried bread made ...",70.0,4.2
Vijay kumar Purian Wale,"Phagwara Locality, Phagwara",7986521682,-1,4.2,Samosa Chana [ 2 pc],"samosa is a fried or baked pastry with a savoury filling, such as ...",70.0,4.0
Agra Chat Bhandar,"Phagwara Locality, Phagwara",9649000090,-1,4.2,Papdi Chaat,N/A,90.0,3.9
Agra Chat Bhandar,"Phagwara Locality, Phagwara",9649000090,-1,4.2,Chana Papdi,N/A,90.0,3.6
Agra Chat Bhandar,"Phagwara Locality, Phagwara",9649000090,-1,4.2,Pani wale Golgappe [8 Pieces],N/A,80.0,3.7
Agra Chat Bhandar,"Phagwara Locality, Phagwara",9649000090,-1,4.2,Potato Chilli,N/A,140.0,-1
New Kulcha Land,"Phagwara Locality, Phagwara",8306500005,-1,4.5,Masala Kulcha,Masala Kulcha is a whole wheat flatbread which is stuffed with spices and ...,85.0,4.2
New Kulcha Land,"Phagwara Locality, Phagwara",8306500005,-1,4.5,Mixed Kulcha,Mixed Kulcha is a whole wheat flatbread which is stuffed with spices and ...,85.0,4.5
New Kulcha Land,"Phagwara Locality, Phagwara",8306500005,-1,4.5,Paneer Kulcha,Paneer Kulcha is a whole wheat flatbread which is stuffed with spices and ...,115.0,4.6
Maharaja Amritsari kulcha king,"Phagwara Locality, Phagwara",9463763163,3.7,4.3,Masala Kulcha,"Potato, onion, matar and khada masala crispy.",100.0,4.3
Maharaja Amritsari kulcha king,"Phagwara Locality, Phagwara",9463763163,3.7,4.3,Mixed Stuffed Kulcha,"Stuffing  with aloo, gobi, pyaaz, paneer & special masala",100.0,4.1
Maharaja Amritsari kulcha king,"Phagwara Locality, Phagwara",9463763163,3.7,4.3,Special Amritsari Kulcha,Amritsari kulcha is crispy as well as soft leavened bread which is stuffed ...,100.0,4.2
Maharaja Amritsari kulcha king,"Phagwara Locality, Phagwara",9463763163,3.7,4.3,Boondi Raita,Raita added with besan home made boondi.,60.0,3.5
Saini Vaishno Dhaba,"Phagwara Locality, Phagwara",9041503003,3.5,4.4,Dal Fry [Half] with 5 Roti,N/A,98.0,4.2
Saini Vaishno Dhaba,"Phagwara Locality, Phagwara",9041503003,3.5,4.4,Aloo Matar [Half] with 5 Roti,N/A,98.0,4.3
Saini Vaishno Dhaba,"Phagwara Locality, Phagwara",9041503003,3.5,4.4,Rajma [Half] with 5 Roti,N/A,105.0,4.5
Saini Vaishno Dhaba,"Phagwara Locality, Phagwara",9041503003,3.5,4.4,Rice [Half] with Raita [Half],N/A,110.0,-1
JK Fast Food,"Phagwara Locality, Phagwara",9888517464,-1,4.4,Without Cabbage Noodles,N/A,140.0,-1
JK Fast Food,"Phagwara Locality, Phagwara",9888517464,-1,4.4,Paneer Noodles,N/A,160.0,-1
Baker's Spoon,"Phagwara Locality, Phagwara",8866000005,-1,4.1,Pineapple Cake,"A Small, Sweet, Crumbly Cake Containing Butter, Flour, Sugar, And Pineapple Jam.",420.0,4.4
Baker's Spoon,"Phagwara Locality, Phagwara",8866000005,-1,4.1,Red Velvet Cake,A Bright And Colorful Cake With Its Two Red Layers Sharply Contrasted By ...,490.0,-1
Baker's Spoon,"Phagwara Locality, Phagwara",8866000005,-1,4.1,Chocolate Truffle Cake,"Chocolate Truffle Cake: a moist chocolate cake recipe with chocolate truffle filling, chocolate ...",490.0,-1
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Omelette Wrap,N/A,90.0,-1
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Salami Wrap,N/A,249.0,-1
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Chicken Wrap,N/A,100.0,-1
Punjab Fast Food,"Phagwara Locality, Phagwara",7009409327,-1,4.4,Boneless Chicken 65 [Half],N/A,350.0,-1
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Paneer Maggi,N/A,90.0,-1
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Capsicum Pizza [8 inches],N/A,119.0,4.6
Xero Degrees,"Phagwara Locality, Phagwara",8815400090,3.8,4.0,Chilly X Chicken Fries,N/A,269.0,-1
Xero Degrees,"Phagwara Locality, Phagwara",8815400090,3.8,4.0,Chicken Popcorn Fries,Packed in slider fries box,269.0,-1
Xero Degrees,"Phagwara Locality, Phagwara",8815400090,3.8,4.0,Cheese Capsicum Pizza,Small,109.0,-1
Xero Degrees,"Phagwara Locality, Phagwara",8815400090,3.8,4.0,Cheese Onion Pizza,Small,109.0,-1
Vijay kumar Purian Wale,"Phagwara Locality, Phagwara",7986521682,-1,4.2,Samosa [1 pc],"samosa is a fried or baked pastry with a savoury filling, such as ...",16.0,4.0
Agra Chat Bhandar,"Phagwara Locality, Phagwara",9649000090,-1,4.2,Cheese Chilli,N/A,270.0,-1
Agra Chat Bhandar,"Phagwara Locality, Phagwara",9649000090,-1,4.2,Mushroom Chilli,N/A,200.0,-1
Agra Chat Bhandar,"Phagwara Locality, Phagwara",9649000090,-1,4.2,Paneer Chilla,Paneer chilla,95.0,4.3
New Kulcha Land,"Phagwara Locality, Phagwara",8306500005,-1,4.5,Chur Chur Naan,CHUR CHUR NAAN IS A WHOLE wheat flat bread which is stuffed with ...,95.0,4.7
New Kulcha Land,"Phagwara Locality, Phagwara",8306500005,-1,4.5,Aloo Kulcha,Aloo Kulcha is a whole wheat flatbread which is stuffed with spicy mashed ...,75.0,4.6
New Kulcha Land,"Phagwara Locality, Phagwara",8306500005,-1,4.5,Special Desi Ghee Kulcha,Very crunchy desi ghee kulcha.,120.0,4.8
New Kulcha Land,"Phagwara Locality, Phagwara",8306500005,-1,4.5,Onion Aloo Special Kulcha,Onion Aloo Kulcha+Chole+Chutney,180.0,-1
Maharaja Amritsari kulcha king,"Phagwara Locality, Phagwara",9463763163,3.7,4.3,Aloo Pyaaz Matar Kulcha,N/A,130.0,4.1
Maharaja Amritsari kulcha king,"Phagwara Locality, Phagwara",9463763163,3.7,4.3,Simple Kulcha,N/A,80.0,-1
Saini Vaishno Dhaba,"Phagwara Locality, Phagwara",9041503003,3.5,4.4,Mix Veg [Half] with 5 Roti,N/A,140.0,-1
Saini Vaishno Dhaba,"Phagwara Locality, Phagwara",9041503003,3.5,4.4,Matar Paneer [Half] with 5 Roti,N/A,140.0,3.8
JK Fast Food,"Phagwara Locality, Phagwara",9888517464,-1,4.4,Aloo Tikki Burger,N/A,65.0,-1
JK Fast Food,"Phagwara Locality, Phagwara",9888517464,-1,4.4,Noodles Burger,N/A,80.0,-1
JK Fast Food,"Phagwara Locality, Phagwara",9888517464,-1,4.4,Veggie Burger,N/A,75.0,-1
Baker's Spoon,"Phagwara Locality, Phagwara",8866000005,-1,4.1,Butterscotch Cake,"Butterscotch Cake is a moist, from-scratch brown sugar cake topped with butterscotch buttercream ...",440.0,4.7
Baker's Spoon,"Phagwara Locality, Phagwara",8866000005,-1,4.1,Strawberry Cake,"Strawberry Cake is full of sweet, fresh strawberry flavor",420.0,-1
Baker's Spoon,"Phagwara Locality, Phagwara",8866000005,-1,4.1,Black Forest Cake,Black Forest gâteau or Black Forest cake is a chocolate sponge cake with ...,460.0,-1
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Chicken Maxi Wrap,N/A,140.0,-1
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Omelette Chicken Wrap,N/A,289.0,-1
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Omelette Mushroom Wrap,N/A,269.0,-1
Punjab Fast Food,"Phagwara Locality, Phagwara",7009409327,-1,4.4,Boneless Chicken 65 [Full],N/A,600.0,-1
Punjab Fast Food,"Phagwara Locality, Phagwara",7009409327,-1,4.4,Chilli Paneer,N/A,260.0,-1
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Corn Pizza [8 inches],N/A,121.0,3.6
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Onion Pizza [8 inches],N/A,119.0,-1
Xero Degrees,"Phagwara Locality, Phagwara",8815400090,3.8,4.0,Golden Corn Pizza,Small,109.0,-1
Xero Degrees,"Phagwara Locality, Phagwara",8815400090,3.8,4.0,Paneer Delight Pizza,Small,119.0,-1
Xero Degrees,"Phagwara Locality, Phagwara",8815400090,3.8,4.0,Cheesy Margherita Pizza,"Margherita Pizza  is a typical Neapolitan pizza, made with San Marzano tomatoes, ...",239.0,-1
Xero Degrees,"Phagwara Locality, Phagwara",8815400090,3.8,4.0,Golden Corn Delight Pizza,N/A,249.0,-1
Vijay kumar Purian Wale,"Phagwara Locality, Phagwara",7986521682,-1,4.2,Sweet Lassi,"A blend of yoghurt, water & sugar served chilled.",60.0,-1
Agra Chat Bhandar,"Phagwara Locality, Phagwara",9649000090,-1,4.2,Veg Manchurian Gravy,N/A,160.0,3.6
Agra Chat Bhandar,"Phagwara Locality, Phagwara",9649000090,-1,4.2,Paneer Dosa,Crispy rice pancake cooked with finely square paneer chunks.,170.0,4.4
Saini Vaishno Dhaba,"Phagwara Locality, Phagwara",9041503003,3.5,4.4,Rajma Rice,N/A,70.0,4.3
Saini Vaishno Dhaba,"Phagwara Locality, Phagwara",9041503003,3.5,4.4,Rice with Raita,N/A,70.0,-1
Saini Vaishno Dhaba,"Phagwara Locality, Phagwara",9041503003,3.5,4.4,Veg Salad,N/A,85.0,4.6
JK Fast Food,"Phagwara Locality, Phagwara",9888517464,-1,4.4,Cream Burger,N/A,75.0,-1
JK Fast Food,"Phagwara Locality, Phagwara",9888517464,-1,4.4,Noodles Cream Burger,N/A,75.0,-1
JK Fast Food,"Phagwara Locality, Phagwara",9888517464,-1,4.4,Masala Burger,N/A,80.0,-1
Baker's Spoon,"Phagwara Locality, Phagwara",8866000005,-1,4.1,Panda Mixed Fruit Cake [250 grams],The most delicious fruit cakes come with the seasonal fresh fruits finely smothered ...,280.0,3.2
Baker's Spoon,"Phagwara Locality, Phagwara",8866000005,-1,4.1,Smiley Mixed Fruit Cake [250 grams],The most delicious fruit cakes come with the seasonal fresh fruits finely smothered ...,280.0,2.8
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Kabab Wrap,N/A,269.0,-1
Zaika Hut Good Mood Food,"Phagwara Locality, Phagwara",1824223729,3.5,4.1,Zaika Hut Special Chicken Wrap,N/A,150.0,-1
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Tomato Pizza [8 inches],N/A,109.0,-1
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Mixed Veg Pizza [8 inches],"Corn, capsicum, onion, paneer and tomato.",219.0,3.6
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Paneer Capsicum Pizza [8 inches],N/A,225.0,-1
Paridise Kitchen,"Phagwara Locality, Phagwara",8699719798,-1,3.8,Capsicum Onion Pizza [8 inches],N/A,215.0,-1
Xero Degrees,"Phagwara Locality, Phagwara",8815400090,3.8,4.0,Veggie Affair Pizza,N/A,259.0,-1
Agra Chat Bhandar,"Phagwara Locality, Phagwara",9649000090,-1,4.2,Masala Dosa,Dosa stuffed with potato masala with fresh coconut chutney and sambar.,130.0,4.2
Agra Chat Bhandar,"Phagwara Locality, Phagwara",9649000090,-1,4.2,Paper Dosa,Dosa is a popular South Indian thin crepe that is made of fermented ...,100.0,4.3
